,DRUG_ID,DRUG_NAME,DISEASES,PHASE,Name,ontologyTermName,ontologyTermIRI,score,validated,review,ID
202,D00EJP,GSK2339345,Cough , Phase 2,cough,Cough,http://purl.obolibrary.org/obo/HP_0012735,100.0,False,False,HP:0012735
203,D00EKM,Virapt,Human immunodeficiency virus infection , Investigative,human immunodeficiency virus infection,,,,,,
204,D00EMB,GSK-1247446A,Influenza virus infection , Phase 2,influenza virus infection,,,,,,
205,D00EML,Q-Vax,Coxiella infection , Terminated,coxiella infection,,,,,,
206,D00ENU,CAB-101,Autoimmune diabetes , Investigative,autoimmune diabetes,,,,,,
207,D00ENY,L-Glutamic Acid,Schizophrenia , Approved,schizophrenia,Schizophrenia,http://purl.obolibrary.org/obo/HP_0100753,100.0,False,False,HP:0100753
208,D00EPS,PMID18163548C4,Reperfusion injury , Clinical trial,reperfusion injury,,,,,,
209,D00EPS,PMID18163548C4,Myocardial ischemia , Clinical trial,myocardial ischemia,,,,,,
210,D00EPT,E7850,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
211,D00EQD,PN-277,Cerebrovascular ischaemia , Investigative,cerebrovascular ischaemia,Cerebral ischemia,http://purl.obolibrary.org/obo/HP_0002637,94.12,False,False,HP:0002637
212,D00EQL,Tazemetostat,Follicular lymphoma , Approved,follicular lymphoma,Follicular lymphoma,http://purl.obolibrary.org/obo/HP_0033125,100.0,False,False,HP:0033125
213,D00EQL,Tazemetostat,Malignant rhabdoid tumour , Phase 2,malignant rhabdoid tumour,,,,,,
214,D00EQL,Tazemetostat,Brain and central nervous system tumour , Phase 2,brain and central nervous system tumour,Neoplasm of the central nervous system,http://purl.obolibrary.org/obo/HP_0100006,85.71,False,False,HP:0100006
215,D00EQL,Tazemetostat,Mesothelioma , Phase 2,mesothelioma,,,,,,
216,D00EQL,Tazemetostat,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
217,D00EQL,Tazemetostat,Diffuse large B-cell lymphoma , Phase 1/2,diffuse large b cell lymphoma,,,,,,
218,D00EQL,Tazemetostat,Synovial sarcoma , Phase 1,synovial sarcoma,Synovial sarcoma,http://purl.obolibrary.org/obo/HP_0012570,100.0,False,False,HP:0012570
219,D00EQY,KTN3379,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
220,D00ERV,Gallopamil,Asthma , Phase 2,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
221,D00ERV,Gallopamil,Hypertension , Discontinued in Phase 1,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
222,D00ESH,DCVax-Liver,Liver cancer , Phase 1/2,liver cancer,Neoplasm of the liver,http://purl.obolibrary.org/obo/HP_0002896,100.0,False,False,HP:0002896
223,D00ETS,Hexobarbital,Anaesthesia , Approved,anaesthesia,,,,,,
224,D00EUL,PMID28270021-Compound-WO2016054807Example82,Pruritus , Patented,pruritus,Pruritus,http://purl.obolibrary.org/obo/HP_0000989,100.0,False,False,HP:0000989
225,D00EUL,PMID28270021-Compound-WO2016054807Example82,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
226,D00EUL,PMID28270021-Compound-WO2016054807Example82,Chronic pain , Patented,chronic pain,Chronic pain,http://purl.obolibrary.org/obo/HP_0012532,100.0,False,False,HP:0012532
227,D00EUL,PMID28270021-Compound-WO2016054807Example82,Neuropathic pain , Patented,neuropathic pain,,,,,,
228,D00EUL,PMID28270021-Compound-WO2016054807Example82,Thymic cancer , Patented,thymic cancer,,,,,,
229,D00EVP,Simenepag isopropyl,Ocular hypertension , Phase 2,ocular hypertension,Ocular hypertension,http://purl.obolibrary.org/obo/HP_0007906,100.0,False,False,HP:0007906
230,D00EWR,Fidarestat,Diabetic complication , Phase 3,diabetic complication,,,,,,
231,D00EXZ,PB-357,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
232,D00EYC,F-7TG,Hemophilia , Phase 1,hemophilia,,,,,,
233,D00EYF,PEGylated insulin,Diabetic complication , Investigative,diabetic complication,,,,,,
234,D00EZE,Panamesine,Psychotic disorder , Discontinued in Phase 2,psychotic disorder,,,,,,
235,D00EZO,TC-2216,Mood disorder , Phase 1,mood disorder,,,,,,
236,D00FAW,CL-508,Vomiting , Investigative,vomiting,Vomiting,http://purl.obolibrary.org/obo/HP_0002013,100.0,False,False,HP:0002013
237,D00FBC,KHK-6188,Neuropathic pain , Phase 2,neuropathic pain,,,,,,
238,D00FBM,LP-2307,Solid tumour/cancer , Discontinued in Phase 2,solid tumour cancer,,,,,,
239,D00FCW,ViaScint,Cardiovascular disease , Discontinued in Preregistration,cardiovascular disease,,,,,,
240,D00FDD,INT-0020,Insomnia , Phase 1,insomnia,Insomnia,http://purl.obolibrary.org/obo/HP_0100785,100.0,False,False,HP:0100785
241,D00FEA,GRL-0036A,Human immunodeficiency virus-1 infection , Investigative,human immunodeficiency virus 1 infection,,,,,,
242,D00FGO,Melphalan,Multiple myeloma , Approved,multiple myeloma,Multiple myeloma,http://purl.obolibrary.org/obo/HP_0006775,100.0,False,False,HP:0006775
243,D00FGO,Melphalan,Intrahepatic cholangiocarcinoma , Phase 3,intrahepatic cholangiocarcinoma,,,,,,
244,D00FGR,Miltefosine,Leishmaniasis , Approved,leishmaniasis,,,,,,
245,D00FGR,Miltefosine,Visceral leishmaniasis , Phase 2,visceral leishmaniasis,,,,,,
246,D00FGV,Carbinoxamine,Vasomotor/allergic rhinitis , Approved,vasomotor allergic rhinitis,,,,,,
247,D00FGW,Anthrax transdermal vaccine,Anthrax , Phase 1,anthrax,,,,,,
248,D00FGY,PF-755616,Rheumatoid arthritis , Discontinued in Phase 1,rheumatoid arthritis,Rheumatoid arthritis,http://purl.obolibrary.org/obo/HP_0001370,100.0,False,False,HP:0001370
249,D00FHI,Zabiciprilat,Hypertension , Discontinued in Phase 2,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
250,D00FHR,MGCD-0103,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
251,D00FHR,MGCD-0103,Non-small-cell lung cancer , Phase 2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
252,D00FHR,MGCD-0103,Non-small-cell lung cancer , Phase 2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
253,D00FHR,MGCD-0103,Diffuse large B-cell lymphoma , Phase 1/2,diffuse large b cell lymphoma,,,,,,
254,D00FHR,MGCD-0103,Melanoma , Phase 1,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
255,D00FIO,Anti-CD20-CAR-transduced T cells,leukaemia , Phase 1/2,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
256,D00FIO,Anti-CD20-CAR-transduced T cells,Lymphoma , Phase 1/2,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
257,D00FIV,Leukotoxin,Autoimmune diabetes , Investigative,autoimmune diabetes,,,,,,
258,D00FIX,Agalsidase beta,Fabry disease , Approved,fabry disease,,,,,,
259,D00FJC,Nuvanil,Pain , Discontinued in Phase 2,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
260,D00FJH,N-acylpiperidine ether derivative 4,Pruritus , Patented,pruritus,Pruritus,http://purl.obolibrary.org/obo/HP_0000989,100.0,False,False,HP:0000989
261,D00FJH,N-acylpiperidine ether derivative 4,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
262,D00FJH,N-acylpiperidine ether derivative 4,Chronic pain , Patented,chronic pain,Chronic pain,http://purl.obolibrary.org/obo/HP_0012532,100.0,False,False,HP:0012532
263,D00FJH,N-acylpiperidine ether derivative 4,Neuropathic pain , Patented,neuropathic pain,,,,,,
264,D00FJH,N-acylpiperidine ether derivative 4,Thymic cancer , Patented,thymic cancer,,,,,,
265,D00FJQ,Leucine + metformin,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
266,D00FJQ,Leucine + metformin,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
267,D00FJS,KRH-2731,Human immunodeficiency virus infection , Terminated,human immunodeficiency virus infection,,,,,,
268,D00FMK,SDZ-LAV-694,Actinic keratosis , Phase 1,actinic keratosis,Actinic keratosis,http://purl.obolibrary.org/obo/HP_0025127,100.0,False,False,HP:0025127
269,D00FMQ,FX-300,Inflammation , Investigative,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
270,D00FMV,Putrescine,Burn and burn infection , Discontinued in Phase 2,burn and burn infection,,,,,,
271,D00FMW,TIM ETEC vaccine,Diarrhea , Phase 2,diarrhea,Diarrhea,http://purl.obolibrary.org/obo/HP_0002014,100.0,False,False,HP:0002014
272,D00FOR,NBI-80649,Parkinson disease , Investigative,parkinson disease,,,,,,
273,D00FQP,LAGATIDE,Diarrhea , Discontinued in Phase 2,diarrhea,Diarrhea,http://purl.obolibrary.org/obo/HP_0002014,100.0,False,False,HP:0002014
274,D00FRX,CTA-056,leukaemia , Investigative,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
275,D00FRY,BILD-1351,Herpes simplex virus infection , Terminated,herpes simplex virus infection,,,,,,
276,D00FSB,BIIB095,Pain , Phase 1,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
277,D00FSS,SPD-452,Epilepsy , Terminated,epilepsy,,,,,,
278,D00FSV,Phytonadione,Bleeding disorder , Approved,bleeding disorder,,,,,,
279,D00FSV,Phytonadione,Vitamin K deficiency , Approved,vitamin k deficiency,Low levels of vitamin A,http://purl.obolibrary.org/obo/HP_0004905,93.75,False,False,HP:0004905
280,D00FUD,HRA-081025,Contraception , Investigative,contraception,,,,,,
281,D00FWB,L-163017,Hypertension , Terminated,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
282,D00FXQ,IG-CN-023,Neuropathic pain , Investigative,neuropathic pain,,,,,,
283,D00FYF,NVP-DPP728,Type-2 diabetes , Discontinued in Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
284,D00FYF,NVP-DPP728,Type-2 diabetes , Discontinued in Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
285,D00FYP,PG-36,Cytomegalovirus infection , Terminated,cytomegalovirus infection,Severe cytomegalovirus infection,http://purl.obolibrary.org/obo/HP_0031692,88.0,False,False,HP:0031692
286,D00FZA,ALD-805,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
287,D00FZH,Nest mesenchymal stem cells,Coronavirus Disease 2019 (COVID-19) , Phase 1,coronavirus disease 2019 covid 19,,,,,,
288,D00FZZ,PEG-FGF-21,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
289,D00FZZ,PEG-FGF-21,Type-2 diabetes , Phase 2,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
290,D00GAM,Beclanorsen,leukaemia , Phase 1/2,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
291,D00GAV,AR-2474,Bacterial infection , Terminated,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
292,D00GBG,Resp syncytial virus ig,Respiratory syncytial virus infection , Approved,respiratory syncytial virus infection,,,,,,
293,D00GBZ,CEQ-508,Familial adenomatous polyposis , Phase 1/2,familial adenomatous polyposis,,,,,,
294,D00GCA,MK-7288,Excessive daytime sleepiness , Phase 1,excessive daytime sleepiness,Excessive daytime somnolence,http://purl.obolibrary.org/obo/HP_0001262,100.0,False,False,HP:0001262
295,D00GDN,ML-03,Chronic obstructive pulmonary disease , Terminated,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
296,D00GEG,Ralfinamide,Neuropathic pain , Phase 3,neuropathic pain,,,,,,
297,D00GES,JD-5037,Diabetic complication , Preclinical,diabetic complication,,,,,,
298,D00GES,JD-5037,Obesity , Preclinical,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
299,D00GFU,BTma22,Autoimmune diabetes , Investigative,autoimmune diabetes,,,,,,
300,D00GFV,Leridistim,Immune System disease , Phase 2,immune system disease,,,,,,
301,D00GHG,VAX-102,Influenza A virus infection , Phase 2,influenza a virus infection,,,,,,
302,D00GIR,DAC-060,Keratosis , Phase 2,keratosis,,,,,,
303,D00GJK,Depigoid birch pollen extract vaccine,Allergic conjunctivitis , Phase 2,allergic conjunctivitis,Allergic conjunctivitis,http://purl.obolibrary.org/obo/HP_0007879,100.0,False,False,HP:0007879
304,D00GKH,HG-1179,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
305,D00GLQ,2LM20-4,Autoimmune diabetes , Investigative,autoimmune diabetes,,,,,,
306,D00GLW,OM-294-DP,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
307,D00GNI,REGN-727,Familial hypercholesterolemia , Approved,familial hypercholesterolemia,Hypercholesterolemia,http://purl.obolibrary.org/obo/HP_0003124,85.71,False,False,HP:0003124
308,D00GNI,REGN-727,Hypercholesterolaemia , Approved,hypercholesterolaemia,Hypercholesterolemia,http://purl.obolibrary.org/obo/HP_0003124,93.02,False,False,HP:0003124
309,D00GNJ,Linaclotide,Irritable bowel syndrome , Approved,irritable bowel syndrome,,,,,,
310,D00GNK,LY293111,Pancreatic cancer , Discontinued in Phase 2,pancreatic cancer,,,,,,
311,D00GNN,P53 mdm-2-binding domain peptides,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
312,D00GOH,HepeX-B,Hepatitis virus infection , Phase 2,hepatitis virus infection,,,,,,
313,D00GOS,Clocortolone,Rosacea , Approved,rosacea,,,,,,
314,D00GOV,Nivolumab,Melanoma , Approved,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
315,D00GOV,Nivolumab,Non-small-cell lung cancer , Approved,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
316,D00GOV,Nivolumab,Non-small-cell lung cancer , Approved,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
317,D00GOV,Nivolumab,Malignant pleural mesothelioma , Phase 3,malignant pleural mesothelioma,Pleural mesothelioma,http://purl.obolibrary.org/obo/HP_0100002,85.71,False,False,HP:0100002
318,D00GOV,Nivolumab,Multiple myeloma , Phase 3,multiple myeloma,Multiple myeloma,http://purl.obolibrary.org/obo/HP_0006775,100.0,False,False,HP:0006775
319,D00GOV,Nivolumab,Small-cell lung cancer , Phase 3,small cell lung cancer,Small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030357,100.0,False,False,HP:0030357
320,D00GOV,Nivolumab,Esophageal cancer , Phase 3,esophageal cancer,,,,,,
321,D00GOV,Nivolumab,Gastric adenocarcinoma , Phase 3,gastric adenocarcinoma,,,,,,
322,D00GOV,Nivolumab,Recurrent glioblastoma , Phase 3,recurrent glioblastoma,,,,,,
323,D00GOV,Nivolumab,Central nervous system lymphoma , Phase 2,central nervous system lymphoma,Primary central nervous system lymphoma,http://purl.obolibrary.org/obo/HP_0030069,88.57,False,False,HP:0030069
324,D00GOV,Nivolumab,Diffuse large B-cell lymphoma , Phase 2,diffuse large b cell lymphoma,,,,,,
325,D00GOV,Nivolumab,Follicular lymphoma , Phase 2,follicular lymphoma,Follicular lymphoma,http://purl.obolibrary.org/obo/HP_0033125,100.0,False,False,HP:0033125
326,D00GOV,Nivolumab,Prostate cancer , Phase 2,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
327,D00GOV,Nivolumab,Ovarian cancer , Phase 1/2,ovarian cancer,,,,,,
328,D00GOV,Nivolumab,Pancreatic cancer , Phase 1/2,pancreatic cancer,,,,,,
329,D00GOV,Nivolumab,Triple negative breast cancer , Phase 1/2,triple negative breast cancer,,,,,,
330,D00GOV,Nivolumab,Chronic myelogenous leukaemia , Phase 1,chronic myelogenous leukaemia,Chronic myelogenous leukemia,http://purl.obolibrary.org/obo/HP_0005506,100.0,False,False,HP:0005506
331,D00GOV,Nivolumab,Renal cell carcinoma , Application submitted,renal cell carcinoma,Renal cell carcinoma,http://purl.obolibrary.org/obo/HP_0005584,100.0,False,False,HP:0005584
332,D00GPQ,PF-03084014,Desmoid tumour , Phase 3,desmoid tumour,Desmoid tumors,http://purl.obolibrary.org/obo/HP_0100245,100.0,False,False,HP:0100245
333,D00GPQ,PF-03084014,Alzheimer disease , Phase 2,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
334,D00GPQ,PF-03084014,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
335,D00GPY,OMP-18R5,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
336,D00GXL,PBT-2,Alzheimer disease , Phase 2,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
337,D00GXL,PBT-2,Huntington disease , Phase 2,huntington disease,,,,,,
338,D00GZW,ONO-2506,Stroke , Phase 2/3,stroke,Stroke,http://purl.obolibrary.org/obo/HP_0001297,100.0,False,False,HP:0001297
339,D00GZW,ONO-2506,Type-2 diabetes , Terminated,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
340,D00GZW,ONO-2506,Type-2 diabetes , Terminated,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
341,D00GZY,AT1001,Autoimmune diabetes , Phase 3,autoimmune diabetes,,,,,,
342,D00HAN,IM23,Acute myeloid leukaemia , Phase 1,acute myeloid leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,100.0,False,False,HP:0004808
343,D00HAP,Dapagliflozin/metformin,Type-2 diabetes , Phase 3,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
344,D00HAP,Dapagliflozin/metformin,Type-2 diabetes , Phase 3,type 2 diabetes,Type II diabetes mellitus,http://purl.obolibrary.org/obo/HP_0005978,100.0,False,False,HP:0005978
345,D00HBE,AZD0914,Neisseria gonorrhoeae infection , Phase 3,neisseria gonorrhoeae infection,,,,,,
346,D00HBE,AZD0914,Bacterial infection , Phase 2,bacterial infection,Cellulitis,http://purl.obolibrary.org/obo/HP_0100658,85.71,False,False,HP:0100658
347,D00HBF,CAB-103,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
348,D00HBR,AIKO-150,Opioid dependence , Phase 1,opioid dependence,Opioid addiction,http://purl.obolibrary.org/obo/HP_0033515,100.0,False,False,HP:0033515
349,D00HCQ,Capecitabine,Colorectal cancer , Approved,colorectal cancer,,,,,,
350,D00HCQ,Capecitabine,Breast cancer , Phase 3,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
351,D00HDB,AC-105,Spinal cord injury , Phase 2,spinal cord injury,,,,,,
352,D00HDC,MCP-204,Bladder disease , Investigative,bladder disease,,,,,,
353,D00HDH,Molecule 22,Alzheimer disease , Investigative,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
354,D00HDK,PGX-5188,Bipolar disorder , Preclinical,bipolar disorder,Bipolar affective disorder,http://purl.obolibrary.org/obo/HP_0007302,100.0,False,False,HP:0007302
355,D00HDU,Moexipril,Hypertension , Approved,hypertension,Hypertension,http://purl.obolibrary.org/obo/HP_0000822,100.0,False,False,HP:0000822
356,D00HDZ,Wharton's Jelly-Mesenchymal Stem Cells,Coronavirus Disease 2019 (COVID-19) , Phase 1,coronavirus disease 2019 covid 19,,,,,,
357,D00HEA,Transcobalamin (vitamin B12) receptor-targeting mabTCR23-saporin conjugate,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
358,D00HEN,"Rotavirus vaccine, Lanzhou Institute of Biological Products",Rotavirus infection (Diarrhoea) , Approved,rotavirus infection diarrhoea,,,,,,
359,D00HFD,E-6080,Asthma , Discontinued in Phase 2,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
